video-frame,media_orizzontale0,media_verticale0,media_orizzontale1,media_verticale1,media_orizzontale2,media_verticale2,media_orizzontale3,media_verticale3,media_orizzontale4,media_verticale4,media_orizzontale5,media_verticale5,media_orizzontale6,media_verticale6,media_orizzontale7,media_verticale7,media_orizzontale8,media_verticale8,media_orizzontale9,media_verticale9,target
2_2_2_3_24_2_m,2.8701239,-7.2175074,5.4009895,-5.4518943,-0.7366137,-6.571891,6.007152,0.5279776,9.290282,2.4603026,2.4598305,-2.1894639,-0.96571094,-5.771731,1.6205543,-9.909005,0.95809233,-8.833176,-1.740684986114502,-12.356091499328613,2
2_1_2_13_30_1_m,1.7799942,-5.6325693,-4.3308687,-0.08161578,-18.225351,7.980997,-17.273714,-16.436941,-15.084105,20.522284,-23.629578,-11.582967,-38.306366,-14.701168,-18.000332,13.075609,-13.163929,9.363955,-21.213531494140625,12.29786491394043,2
2_1_2_13_30_2_m,1.6786746,-2.7694433,-2.842078,-1.9338102,-1.1953694,-9.974598,1.2932796,-7.1467037,0.31328607,-9.175725,1.2509894,-7.608355,-1.7033589,-5.1625824,0.94451356,-9.3982315,-0.8425132,-6.7239156,-2.2529518604278564,-4.982213497161865,2
2_2_1_16_30_1_m,-2.574324,-15.720467,-1.6903061,-2.5756571,-1.7339362,-15.686112,-9.933569,-9.603525,-6.940979,-9.016108,-7.0622196,8.074203,0.22072497,-7.3135424,19.6745,6.714727,-0.82229537,-4.390268,1.4300100803375244,-2.8394036293029785,2
2_1_2_8_30_5_m,23.048237,22.769493,18.163036,14.085439,6.760738,4.7312717,7.644609,15.155561,13.786182,24.293238,17.797743,14.835,14.8173065,16.459883,9.552188,16.463514,11.748794,8.141585,3.096221446990967,7.0343804359436035,2
2_2_2_17_30_5_m,13.40964,-6.295701,17.371702,23.696028,5.735587,19.895842,5.936052,21.942022,1.051672,9.332608,-26.283209,8.713326,28.380049,-0.7632349,31.046694,20.876808,22.851973,6.7483253,19.922351837158203,-3.8139824867248535,2
2_2_2_18_30_5_m,-2.7262015,-7.5442038,15.307543,-6.630507,-13.229238,-6.587663,-4.667018,-15.535387,-10.534593,-10.554358,-11.11561,-14.263383,-0.14624389,-13.696653,10.90341,-16.667137,-6.4706764,-10.278856,-9.402580261230469,-15.619346618652344,2
2_1_2_8_30_4_m,-20.7221,3.8999648,-24.860453,10.740011,-29.10779,4.807856,-32.098984,5.1558337,-23.617577,7.010264,-33.515373,6.533363,-16.312868,4.794461,-21.962332,9.471113,-16.938204,5.3505993,-34.8348388671875,2.3803577423095703,2
2_2_2_7_30_2_m,-2.5835297,8.6499605,3.271537,1.0691522,-14.730908,-8.356586,-6.732009,1.0974193,8.628545,7.425309,-6.953155,-2.0786004,-17.321344,-16.06914,-22.68562,-6.113254,-1.5458211,12.062146,12.28671646118164,7.970453262329102,2
2_2_1_5_30_4_m,3.8417706,5.5176153,14.077707,8.471234,16.814787,18.433268,4.789608,-2.7456293,6.9047437,-15.886712,7.6996975,4.5319185,9.403452,4.2270784,1.372746,-13.212251,-4.379711,-9.280965,-7.564693450927734,-18.670663833618164,2
2_2_2_3_24_3_m,-0.89705324,-2.7019913,5.26175,-3.2919805,2.240189,9.651997,-1.9686916,8.578883,-12.000607,-25.624754,-11.86575,-26.2899,-1.247537,-8.011473,0.49613118,-20.379066,-0.51888764,-20.103544,2.310269594192505,-2.8344719409942627,2
2_1_1_6_24_2_m,-2.3332133,-43.457386,5.695147,-50.3461,13.765916,-21.91907,13.705156,-44.01378,4.854819,-65.89067,-14.562108,-24.526794,0.87593,-40.309963,10.292787,-41.3144,9.940675,-79.52377,18.774232864379883,-12.110084533691406,2
2_1_1_3_24_3_m,-12.014435,6.7614594,-11.750843,10.891171,-13.517951,6.3981905,-16.950447,7.8833246,-16.915007,2.2264557,-19.644674,18.685266,-18.721207,12.435807,-20.549046,14.489079,-21.458164,16.218746,-17.627595901489258,6.548111438751221,2
2_2_1_2_25_4_m,-7.7962184,-1.8615581,-8.241817,2.2269504,-4.3116035,4.951159,-5.8450937,0.8446116,-4.709357,-4.7717924,-7.3594875,3.157314,-8.65431,3.0546198,-4.7220445,-0.16176471,-6.552092,-0.43254253,-4.760051727294922,-4.266861915588379,2
2_1_1_1_30_5_m,8.011675,-2.428168,3.512012,-7.4380507,7.1052847,-7.5752525,18.07973,-22.793211,7.104015,-15.62969,1.3016477,-14.962124,7.4760704,-16.373314,9.714479,-20.67739,2.7243044,-26.387756,5.0731120109558105,-32.11703872680664,2
2_1_1_1_30_4_m,49.024143,24.447515,33.25066,29.933416,52.02947,8.782287,21.983522,4.442353,7.803822,-9.430996,44.886623,18.457663,-18.28299,28.359991,-15.12686,-3.140071,34.96834,20.04071,33.98143768310547,9.174559593200684,2
2_1_1_4_24_1_m,6.249964,34.82739,18.420906,55.595417,2.3411555,60.147823,2.9829326,54.06365,19.461939,29.66941,-2.327324,21.633312,3.6643388,47.662743,-12.359036,25.487265,-7.5499473,37.057095,9.775914192199707,41.25294876098633,2
2_1_2_1_30_4_m,0.08685643,-0.4883168,0.6777484,-2.4018865,-0.9456289,-5.1060967,-0.023557492,-7.532933,4.8167133,-3.1922464,0.5742183,-2.1979375,0.69453824,-2.242854,1.6893415,-2.8261685,1.4147819,-2.8827624,0.8287099599838257,-2.8419854640960693,2
2_2_1_9_30_2_m,7.178826,12.156278,8.551728,14.558984,16.33385,-3.8815227,10.269601,-15.038438,14.667306,-8.888358,8.92244,-5.248797,24.124754,-0.19960007,28.004675,-10.010694,12.425209,-8.05746,-3.488279104232788,-4.96827507019043,2
2_2_1_2_25_5_m,-17.787579,-17.07376,-21.848032,2.2669568,-16.76007,-2.9590347,2.2512817,-2.1707923,-1.7909559,4.927521,2.7636695,3.9909642,5.108122,1.4896444,1.8677025,-2.5692139,1.8735869,3.3937047,1.661782145500183,7.802727222442627,2
2_1_2_13_30_5_m,4.254078,8.056712,-15.338618,4.3724527,-7.435492,12.128344,1.8650302,7.0806637,3.3503604,1.9895066,-0.028993653,9.258445,0.8693862,12.7928,7.4716,5.9693894,-1.2480836,6.35443,-0.23814333975315094,6.072169303894043,2
2_1_2_1_30_5_m,8.326791,-0.8794826,-7.7651525,-6.9655585,-7.2983046,-4.373863,13.612896,-4.621166,2.1664379,-2.0732515,-8.083064,-4.5897684,6.3304906,3.282792,-1.6847736,-4.3707976,-5.1304913,-2.3049707,3.7588601112365723,-4.550278663635254,2
2_1_2_15_25_4_m,3.1890993,3.9575567,1.1489683,5.735629,-0.789594,7.518745,-1.4203918,2.5637157,0.6833053,3.1095564,1.8695374,4.689641,2.1244528,4.0840445,4.0946994,4.4496493,3.3656054,6.3148804,3.429062604904175,3.8403236865997314,2
2_1_2_13_30_3_m,-4.687442,-7.861172,-6.268625,-10.503205,-5.588508,-9.344674,-5.5765624,-11.768101,-1.416781,-13.2403345,-4.5001698,-7.306523,-7.3005157,-6.1289577,-6.84895,-5.695798,-1.3473634,-4.435367,-2.592357873916626,-10.618460655212402,2
2_2_1_9_30_5_m,3.2935107,29.849228,-24.033514,46.517643,-23.01126,42.816437,-29.343678,16.745365,-4.506567,0.5813063,2.9781873,-14.083837,24.665041,-11.488341,-19.220932,18.587317,-16.026562,21.065662,-0.8253315091133118,12.379111289978027,2
2_2_1_9_30_3_m,18.856445,-10.63766,3.5079734,-3.6769552,8.405981,-28.614809,15.340633,-22.26464,5.587497,-8.484732,14.580647,-4.7617064,21.489944,-7.8712215,23.448547,-22.373072,2.8188002,-21.228292,-4.870227813720703,-22.23992919921875,2
2_1_2_10_30_5_m,-3.0123818,10.72156,3.8060899,-6.6061335,7.0964475,-5.7413797,7.85523,-8.131767,0.54519063,7.182697,-11.579185,20.781656,2.270942,8.7788725,2.8530462,-5.2246428,4.931976,-10.929307,7.738734245300293,7.209704399108887,2
2_1_2_13_30_4_m,0.442831,-1.0703045,0.9952391,-3.9991367,0.44896832,-5.7208123,3.3179123,-4.907389,3.0510464,-7.3462853,-4.1415005,-20.632805,-4.2797155,-0.7658247,-2.829868,5.8121505,-4.0394735,3.4451637,-0.7597923874855042,0.5232781767845154,2
2_2_1_7_30_3_m,-0.75014716,11.723775,-11.461143,4.3411098,-14.403985,-10.812845,-6.835756,24.522512,-8.88938,-4.2065144,-1.2233034,-1.0431194,-11.352758,7.363554,-12.121155,7.3500943,-13.191481,-2.0994637,-7.283349990844727,10.71104621887207,2
2_2_1_2_25_1_m,1.5548763,-3.8533547,1.1562551,-0.3298721,6.1886177,0.27375776,6.7820406,3.3237984,0.47594273,-0.9315729,2.0220046,-0.9086902,1.3320899,-0.44756147,2.2926705,-0.9891148,2.4226398,0.2667764,3.0180251598358154,-1.3357044458389282,2
2_1_1_2_30_1_m,2.574664,-1.7280664,-0.8042337,-4.7487288,0.26592815,-2.637272,-6.97983,-8.372173,-7.0817842,-1.2797759,-0.7183036,-17.567102,-1.3357782,-2.8668149,2.3067074,3.8005464,5.5238595,1.1074778,1.260103464126587,0.9404609203338623,2
2_1_2_15_25_5_m,0.5847803,-3.370901,-0.3732945,3.4107494,-0.24603966,1.1151755,0.2222941,1.6907941,-0.14611965,1.8355396,-1.3216492,-3.4571517,-1.4999552,-5.241237,0.11799188,1.9793962,-0.2800444,6.7232985,2.00565767288208,-1.6844288110733032,2
2_1_2_10_30_4_m,1.3046479,11.673828,1.356806,8.98418,-1.8139573,11.846653,0.80181724,10.428631,1.2335223,7.525099,0.10615228,15.721375,-1.7430084,5.2835746,-5.320679,-0.34554368,-0.51360327,7.5357585,-4.486218452453613,-1.0554053783416748,2
2_1_1_2_30_5_m,-4.1005297,-1.999825,3.7414458,-0.4781194,4.7139645,-2.9625156,5.6074677,-4.894751,1.2558835,-9.293128,-3.305145,-7.80661,-6.670394,-6.349985,-9.045615,-5.979774,5.537435,-2.1341457,10.369626998901367,3.6300172805786133,2
2_1_1_2_30_3_m,-1.518551,3.3464813,1.8468919,1.2874988,-3.0660396,-15.973114,-1.3710395,-1.6895341,-2.9356444,-2.768118,12.022918,-4.362386,5.888083,-0.98696554,5.879653,-4.723018,-1.753955,-1.6652412,7.3853678703308105,11.529512405395508,2
2_1_1_4_24_2_m,1.5646665,-9.9033575,-9.003504,-11.677917,-17.737038,-16.590788,-10.433175,-14.961307,-11.380823,-14.410018,-0.4471626,-12.22372,-2.9464529,-11.653069,-12.983065,-11.037879,1.9000685,-21.550667,8.457157135009766,-12.617524147033691,2
2_1_2_15_25_2_m,-1.3615985,-0.99640733,-1.8245445,-0.22268347,-1.3728503,-0.44101468,-1.7602203,-3.8223023,-0.6243179,-0.35488677,-1.9140197,-4.1846976,-1.151132,-1.3844537,-0.63777035,0.4847626,-1.5226693,0.6516253,-0.6233606934547424,2.059936761856079,2
2_2_1_7_30_2_m,13.254847,-7.565889,9.667513,1.78439,16.129414,8.218792,5.807672,2.5407765,5.9109993,-4.0843596,10.253563,4.9351897,13.31199,8.405679,12.812164,1.9754477,9.302512,1.034772,19.907867431640625,6.046184062957764,2
2_1_2_1_30_2_m,-7.6470037,-20.102686,8.928625,-0.064625464,18.65121,10.1549835,4.088046,10.432846,-3.9494994,8.284481,-1.5329636,7.52503,-0.314376,0.8378403,2.6912248,8.2380295,-7.7636385,10.260814,0.008410250768065453,17.472396850585938,2
2_1_2_1_30_3_m,-15.891967,-12.094337,-5.3189273,-13.623328,4.807156,-11.025838,1.25099,-3.3125143,-10.051797,2.037752,-1.5768155,6.2153397,-0.022112241,-8.3802395,4.403265,-15.263142,-1.3511294,-14.162175,0.3565235435962677,-14.726622581481934,2
2_1_2_1_30_1_m,3.8424528,0.6054095,-0.44005072,4.2781844,1.5557315,-8.503317,-2.5281088,-12.624033,-3.9837735,-18.805948,6.4314394,-28.086441,5.662108,-9.30017,-7.7444773,-12.218066,-0.40805072,-23.00209,-3.8315603733062744,-19.848127365112305,2
2_1_2_15_25_1_m,-2.452572,-5.4933157,-0.29847786,-2.2166445,-1.0184981,-4.944616,-3.8462443,-5.996587,-0.7112932,-9.096685,-7.230892,-5.9600115,0.3645178,0.15845117,-0.9551241,-5.152069,-2.1016703,-7.2274466,-1.8795979022979736,-7.174661636352539,2
2_1_1_1_30_1_m,8.744785,-14.29202,0.22312093,-3.7882903,-6.5463324,-2.6704364,-5.712036,18.645733,1.750254,10.884822,-4.893146,2.3063228,-5.354188,-14.086348,-10.803143,-12.357597,-11.15195,-10.844134,-8.693456649780273,15.296689987182617,2
2_1_1_2_30_4_m,4.694088,3.078978,0.1610322,-11.232053,-7.0705476,-13.154356,13.550184,-5.003566,4.917861,-10.959861,2.28809,-5.0749526,5.9276485,5.325313,-4.13353,-17.524618,1.4319488,-9.144022,3.8800597190856934,-1.0624608993530273,2
2_2_1_9_30_4_m,-14.87972,10.912694,-19.357098,-13.450731,-1.0601164,-35.223297,-16.86296,-21.214851,-26.166336,2.3461888,-36.219574,9.60768,-18.807974,15.063836,-39.26118,41.508404,-38.682297,-9.777409,-20.639257431030273,-5.142542362213135,2
2_1_1_2_30_2_m,7.4982147,-4.3065634,0.1402414,8.137755,3.3496294,0.2554975,3.3028386,-8.956904,-1.821393,-3.6383715,7.736993,1.3425268,4.1937294,0.8942438,-2.9454162,7.771201,1.9121037,18.431292,4.413963317871094,6.706803798675537,2
2_2_1_2_25_3_m,9.024037,3.237863,-2.7074697,19.156895,0.082801364,-17.891516,-3.9295497,23.653702,-0.6845202,24.358997,-1.12128,21.338547,-1.918226,18.044634,-2.3602946,18.089088,-1.438586,19.727608,-3.895665407180786,13.375422477722168,2
2_2_1_7_30_5_m,-4.143999,9.644594,-10.5189905,-8.416758,2.9437232,0.8660899,7.1821704,0.88484335,-3.3290586,14.573081,-9.606051,-7.585681,-14.936534,7.4693413,-13.805776,9.446269,-17.753675,-1.6898766,-5.355772018432617,4.202433109283447,2
2_1_1_1_30_2_m,1.0583513,-7.2651024,1.9941543,-24.443842,6.84989,-37.590668,-3.7141802,-23.502403,5.6880846,-13.781906,-2.210162,-21.594656,-1.0938019,-11.670073,-26.25537,0.18256903,0.8163684,-6.73958,-7.895222187042236,-18.800081253051758,2
2_2_1_4_30_2_m,-0.34324482,-2.0405357,12.874956,-2.295696,1.5740342,-13.362232,2.417986,-9.140797,-0.8822566,-7.6753287,6.407913,-6.4772773,7.8305025,-20.319397,-0.93372136,-10.679123,5.02285,-7.5647902,9.731307029724121,-7.137902736663818,2
2_1_1_4_24_3_m,16.941195,16.548035,11.369998,21.28805,12.6273155,22.171915,17.62156,23.06666,6.525714,0.34589764,15.619818,5.419921,8.377214,8.472486,0.38294473,5.665841,-1.2045738,13.527792,12.771734237670898,14.651521682739258,2
2_2_1_7_30_4_m,9.640289,-5.1310415,13.253868,-10.086831,1.4831111,-0.69793725,1.6501931,-4.32991,7.8378253,5.556478,9.157209,-16.295116,3.806273,-15.2280035,-0.98526275,-13.642463,-0.8937534,-14.679906,-1.7285188436508179,-13.990489959716797,2
2_1_2_10_30_2_m,-3.61338,-2.0972002,-4.4074183,7.427,-7.042178,13.794947,-4.0586414,13.428478,-3.1702435,6.8057604,-0.6439928,10.221608,0.2815008,14.941262,1.7109333,22.636217,-5.954797,11.834602,-5.258791446685791,9.210405349731445,2
2_1_1_1_30_3_m,-1.6841662,-15.416743,-8.26668,9.522276,-3.1827164,-4.2396827,-16.42999,5.490853,-10.676742,-8.04462,-7.3225126,-0.9751009,-11.460506,-6.1477532,-1.5232316,-13.230054,4.0467076,-8.458824,-0.15996992588043213,-12.496883392333984,2
2_1_1_6_24_1_m,16.420507,-52.713387,-2.4885943,-59.273087,22.46546,-23.822763,-10.73251,-7.175244,17.369778,-26.722862,24.842289,-25.330534,-11.0419235,-9.217759,10.184485,-52.97316,3.6018784,-31.495644,19.676971435546875,-55.225135803222656,2
2_2_1_9_30_1_m,4.165645,-6.845945,-1.2046282,-7.044921,-6.8190885,-10.366772,-3.1130931,-8.935433,-1.7869301,-0.44824633,-1.6920083,-0.3373135,2.0164049,-2.6550808,0.4278169,-4.740896,-1.5767375,-0.59494466,-3.0796797275543213,-6.673490047454834,2
2_1_1_6_24_3_m,-56.677742,-49.73387,-47.263214,-74.907455,-42.51764,-61.444374,-48.23803,-58.66058,-73.86679,-92.99721,-41.190224,-39.038597,-52.06665,-79.12845,-29.387966,-74.6502,-48.382504,-71.43284,-79.98262023925781,-76.01631164550781,2
2_1_1_3_24_1_m,-2.0597892,-11.949991,-3.9990573,-6.969056,1.9704902,-16.582859,-4.549587,-10.564625,1.5799873,-15.910548,4.7175255,-6.1080136,-0.7116805,-7.270831,-1.9343308,-0.880506,0.6788991,-14.535369,1.5807255506515503,-15.645848274230957,2
2_1_2_10_30_3_m,-2.3728666,-0.20398678,-2.8182583,-7.675305,-5.599912,-8.475114,-7.5933123,-13.526246,-5.9929194,-15.556664,1.2347635,-4.746107,-4.8681602,1.5000498,-0.96531856,-4.7566257,5.3660264,-7.2526,-1.418633222579956,6.528979301452637,2
2_1_2_15_25_3_m,1.2337123,-1.8532155,-0.47773394,-0.6931759,0.41210675,-5.9882655,-0.07096078,-6.7828236,0.61248887,-1.0332897,0.5661739,-0.75198084,-3.2806542,4.042955,0.72657174,2.0035546,0.9514155,-1.3849868,0.32305964827537537,-0.41852158308029175,2
2_1_1_4_24_5_m,3.1454842,12.8656645,-1.7270483,-7.933897,-2.5448587,1.4135718,-0.41402996,2.4450245,-9.883607,-8.336974,-7.9441657,4.4083467,-14.400676,9.36004,-12.597991,-11.713652,1.9324558,-8.602867,-10.440656661987305,-2.8810341358184814,2
2_1_1_6_24_5_m,-14.995274,6.13158,-22.68106,26.980316,-29.549307,70.558365,-30.450533,58.192165,-35.920025,15.4092455,-30.125597,9.571317,19.649168,35.127907,1.5751613,6.6455226,-23.553808,19.223822,-20.571277618408203,-8.004481315612793,2
2_1_1_3_24_2_m,-6.0624347,11.018185,-6.4196305,12.894217,1.1822089,4.147401,-2.5419564,-0.9803875,3.605559,13.738044,-10.452715,9.439179,2.4307327,14.740528,-9.064223,14.324925,-6.9534135,18.885857,4.9402289390563965,19.23890495300293,2
2_1_1_3_24_5_m,14.729558,-10.846956,11.047294,-10.430629,23.216927,-8.760101,17.225864,-27.217566,-1.9989791,-24.60793,-8.204052,-31.65836,0.6924327,-21.937994,7.722714,-13.025436,-2.2486622,-11.402074,19.571521759033203,-16.195463180541992,2
2_2_1_4_30_1_m,20.213705,-7.196212,27.287552,20.667759,17.010292,25.209946,18.093414,62.87678,10.36238,52.092358,12.824848,46.183758,-20.05398,4.7244296,-2.444406,57.83105,-4.286287,48.074764,14.632285118103027,23.399242401123047,2
2_2_1_2_25_2_m,-6.5122743,5.0378227,2.8350365,4.804778,-8.830151,-1.026353,-11.989604,10.070961,2.8641484,5.9086165,3.7605371,5.5866885,12.530651,9.2011,-4.804996,6.018796,-12.593235,5.4905095,-6.52231502532959,10.915802001953125,2
2_1_1_6_24_4_m,18.592766,-11.019715,-27.81291,-29.68915,-8.743791,-0.2288638,-10.29966,-24.057425,39.106995,15.585519,-7.218974,8.8601,7.340121,-6.6965184,21.138111,-2.7316644,-2.6524594,22.715887,-15.431532859802246,-4.345281600952148,2
2_1_2_10_30_1_m,-2.7516458,1.9024308,-5.384684,-7.716894,2.516304,-2.1606593,-0.6663877,-16.690445,2.6507406,-16.909147,-2.0814452,-8.474536,1.4739808,-14.996666,-5.022154,-13.161933,-0.6939947,0.8972925,-2.326756715774536,-3.6735618114471436,2
2_1_1_3_24_4_m,-2.2287157,8.926686,-4.128413,8.602532,2.0692232,2.8205419,-1.2695453,4.113696,-13.662819,11.792264,0.27984303,11.844504,4.59472,4.2988596,6.7683387,19.402662,4.0696006,32.4699,9.857182502746582,-0.19778718054294586,2
2_1_1_4_24_4_m,-9.771578,-24.266867,-20.88199,-19.634293,-3.5817146,-14.415257,-5.120459,3.1598034,-26.628687,-18.246191,-1.1422075,-5.1191306,-3.761846,-25.38087,-23.64883,-18.603058,-16.38288,-16.311712,-16.095458984375,-27.924213409423828,2
2_2_1_7_30_1_m,10.531509,4.198242,34.067448,0.10751589,10.171916,-0.78322387,16.788439,-5.4591756,1.5885905,7.245875,4.2484174,-0.7072896,-4.8259296,14.773137,29.9247,8.201711,1.9456737,21.69766,14.726399421691895,19.212587356567383,2
2_1_1_7_24_1_m,0.63531065,18.009348,-13.384132,7.2430468,0.8054137,7.504854,2.012387,6.1841774,-10.192479,5.039025,-7.482917,12.659912,-2.4864056,-0.9458569,-2.2417843,3.4251873,-16.974346,0.43894148,-10.858294486999512,3.013631820678711,2
2_2_1_4_30_3_m,-7.1170626,-9.747383,27.629526,-3.5547101,6.2861223,-3.7683773,0.6462867,6.702273,7.8821635,-11.032867,-7.1402063,-2.089479,-4.983937,-10.313953,-10.610847,-2.5126514,5.9636455,-10.868304,-1.2218983173370361,-8.853822708129883,2
2_2_1_4_30_4_m,-28.273392,-14.141258,-29.065502,-21.129442,-38.359768,-21.359285,-49.39886,-25.241554,-42.503944,-36.854935,-49.605972,-19.999949,-54.84976,-42.98378,-56.05192,-26.052017,-31.407475,-11.166544,-55.48569869995117,-33.09568786621094,2
2_1_1_7_24_4_m,-2.0948255,-2.0678442,-2.8565378,-3.116956,-4.81698,1.5990828,-3.9738817,2.8654222,-2.800957,1.8337822,-5.726228,-4.9878917,-6.819516,-6.1881185,-11.38311,-2.783773,-8.308164,-6.0393324,-3.636129379272461,-0.40261951088905334,2
2_1_1_7_24_5_m,-12.278571,-17.18842,-12.171434,-0.31803596,-10.44016,3.3137002,-5.291098,-12.182607,-1.6047302,-5.2082295,-11.139244,-10.960655,-8.680289,-18.038498,-7.865228,-7.960584,-1.1292318,-2.2089136,-0.1067633330821991,-5.038836479187012,2
2_2_1_4_30_5_m,-7.7518005,10.350109,1.6600786,8.466744,2.6589084,21.219955,14.091527,11.551404,17.906715,8.163652,21.784927,17.894274,32.367687,-47.318268,7.7364936,-3.4900625,-9.229375,29.093824,13.58527946472168,1.1287461519241333,2
2_1_1_7_24_2_m,1.6400198,8.790865,0.3546432,9.906394,-1.2053183,11.14878,-2.6140723,8.885859,-3.2712395,5.5176635,-5.0224404,-1.2079118,3.636056,8.309307,4.8664246,13.748713,-2.195334,9.536576,-1.6126827001571655,8.080323219299316,2
2_1_1_7_24_3_m,7.213892,2.4567974,6.9302006,-2.702967,5.6042166,-6.3310733,6.096629,10.0889635,2.2128985,8.223067,4.844828,8.007968,10.709881,-0.6796242,8.825841,-11.012003,5.627263,1.2319252,-4.2691121101379395,-15.640670776367188,2
1_1_2_5_25_1_m,12.105608,-16.56531,-3.742874,-6.694275,-20.910452,-14.314666,-27.169668,-16.01504,-16.40072,-12.302803,-16.869358,-13.938745,-12.50659,-10.400235,5.153158,-19.781311,-19.39036,-23.755264,-19.652076721191406,-13.034144401550293,1
1_1_2_15_25_4_m,5.251722,7.775389,1.9140205,-15.7207775,4.805135,-23.476227,-2.2145693,-14.432664,-3.8807387,-1.560896,-7.000665,-14.287002,-1.3762909,-11.778436,13.356838,-7.8624187,-6.115185,-17.62538,-2.680290699005127,-23.5933895111084,1
1_1_2_15_25_3_m,-1.3814851,-8.428066,6.6633177,-3.495233,11.862954,2.8294086,-2.1668634,-5.6627455,10.67308,-0.04759489,4.833851,-6.8532133,5.3424067,-3.252364,-1.3151907,0.143925,-9.554967,-2.6387527,-0.49288228154182434,-0.0526159405708313,1
1_1_2_5_25_4_m,6.9340816,-11.34159,7.3020334,8.909732,-3.731342,2.0604534,4.4996853,5.6919937,-5.3807297,-0.28853768,1.3883101,1.6066953,4.017747,9.5191765,3.6872737,4.6134086,9.957396,2.987283,7.135967254638672,-8.121299743652344,1
1_1_2_15_25_1_m,-1.2949489,5.951649,3.48083,2.029132,4.8609204,5.9433875,7.0432863,-2.8327553,8.987318,3.2761157,7.0457554,5.22212,17.988731,4.083102,8.090328,3.2318392,7.8725953,-1.3046242,5.313186168670654,-1.318515419960022,1
1_1_2_5_25_2_m,-2.8674052,15.597017,9.769901,30.148321,-1.9460487,25.693306,-1.1806583,23.368103,4.7096086,23.465816,6.433773,25.443674,-2.365988,24.733715,9.948785,27.840448,3.0381303,15.932195,7.351022243499756,23.22251319885254,1
1_1_2_21_25_1_m,1.1234643,-0.36887747,-0.6058411,-5.1337442,0.3461753,-3.18487,-2.2434146,-4.064178,-2.200184,-3.4776268,-2.80811,-8.105002,-4.5334673,0.45935893,-4.440842,-4.007803,-3.5923207,-3.590282,1.087639331817627,-1.0042318105697632,1
1_1_2_5_25_3_m,12.377609,-8.617635,10.042617,8.161273,0.52619565,-11.302547,17.47634,-9.0720215,4.5626845,-7.4175506,-3.1259315,6.1580677,9.872276,-18.37783,14.385159,1.8583527,5.750155,7.9025373,4.934656143188477,-1.0012271404266357,1
1_1_2_15_25_5_m,-0.507933,-6.4091516,-0.40326777,-4.905219,5.9809318,-7.487057,-0.66441536,-7.2090573,0.3671698,-3.3299642,4.0677304,-5.65921,-1.9951124,-6.072759,2.8806932,-5.2907557,2.620272,-3.1023338,2.1874749660491943,-3.9885075092315674,1
1_1_2_15_25_2_m,2.6866877,3.8610852,5.5390215,-15.099597,7.068385,-16.359318,2.5649354,-11.859502,-2.124943,-9.724296,8.802211,-14.912299,8.189828,-12.6067095,2.912246,-11.789182,2.2055373,-13.673716,-7.654633045196533,-11.015679359436035,1
